load,T,Datetime
3610.0,69.33,2009-06-24 20:00:00
3620.0,68.33,2009-06-24 21:00:00
3498.0,67.33,2009-06-24 22:00:00
3172.0,66.67,2009-06-24 23:00:00
2828.0,66.0,2009-06-25 00:00:00
2591.0,65.67,2009-06-25 01:00:00
2488.0,65.0,2009-06-25 02:00:00
2424.0,65.33,2009-06-25 03:00:00
2411.0,65.33,2009-06-25 04:00:00
2480.0,64.33,2009-06-25 05:00:00
2695.0,62.67,2009-06-25 06:00:00
3077.0,62.67,2009-06-25 07:00:00
3460.0,65.33,2009-06-25 08:00:00
3701.0,68.33,2009-06-25 09:00:00
3837.0,71.33,2009-06-25 10:00:00
3968.0,72.0,2009-06-25 11:00:00
3981.0,75.0,2009-06-25 12:00:00
3985.0,75.33,2009-06-25 13:00:00
4009.0,77.0,2009-06-25 14:00:00
4002.0,77.67,2009-06-25 15:00:00
3993.0,79.33,2009-06-25 16:00:00
3982.0,79.67,2009-06-25 17:00:00
3937.0,77.0,2009-06-25 18:00:00
3872.0,78.0,2009-06-25 19:00:00
3811.0,76.67,2009-06-25 20:00:00
3825.0,74.0,2009-06-25 21:00:00
3750.0,71.0,2009-06-25 22:00:00
3373.0,70.67,2009-06-25 23:00:00
3006.0,69.33,2009-06-26 00:00:00
2752.0,68.33,2009-06-26 01:00:00
2617.0,67.67,2009-06-26 02:00:00
2543.0,66.33,2009-06-26 03:00:00
2525.0,65.67,2009-06-26 04:00:00
2575.0,65.0,2009-06-26 05:00:00
2727.0,65.33,2009-06-26 06:00:00
3068.0,65.33,2009-06-26 07:00:00
3440.0,66.67,2009-06-26 08:00:00
3694.0,68.67,2009-06-26 09:00:00
3864.0,71.67,2009-06-26 10:00:00
4010.0,73.33,2009-06-26 11:00:00
4077.0,76.33,2009-06-26 12:00:00
4105.0,78.67,2009-06-26 13:00:00
4087.0,79.0,2009-06-26 14:00:00
3986.0,75.67,2009-06-26 15:00:00
3891.0,73.0,2009-06-26 16:00:00
3875.0,72.0,2009-06-26 17:00:00
3802.0,74.67,2009-06-26 18:00:00
3698.0,69.67,2009-06-26 19:00:00
3609.0,68.0,2009-06-26 20:00:00
3616.0,66.0,2009-06-26 21:00:00
3520.0,64.67,2009-06-26 22:00:00
3223.0,62.67,2009-06-26 23:00:00
2877.0,63.0,2009-06-27 00:00:00
2630.0,61.67,2009-06-27 01:00:00
2494.0,62.67,2009-06-27 02:00:00
2413.0,62.0,2009-06-27 03:00:00
2369.0,62.67,2009-06-27 04:00:00
2386.0,62.67,2009-06-27 05:00:00
2436.0,61.0,2009-06-27 06:00:00
2603.0,60.67,2009-06-27 07:00:00
2887.0,62.67,2009-06-27 08:00:00
3204.0,63.67,2009-06-27 09:00:00
3406.0,66.0,2009-06-27 10:00:00
3496.0,68.0,2009-06-27 11:00:00
3546.0,71.33,2009-06-27 12:00:00
3533.0,74.0,2009-06-27 13:00:00
3512.0,74.0,2009-06-27 14:00:00
3471.0,73.33,2009-06-27 15:00:00
3460.0,73.33,2009-06-27 16:00:00
3478.0,72.67,2009-06-27 17:00:00
3482.0,68.0,2009-06-27 18:00:00
3438.0,66.67,2009-06-27 19:00:00
3382.0,66.0,2009-06-27 20:00:00
3379.0,65.33,2009-06-27 21:00:00
3305.0,63.33,2009-06-27 22:00:00
3038.0,63.33,2009-06-27 23:00:00
2749.0,63.0,2009-06-28 00:00:00
2523.0,63.0,2009-06-28 01:00:00
2394.0,62.0,2009-06-28 02:00:00
2327.0,62.0,2009-06-28 03:00:00
2294.0,61.67,2009-06-28 04:00:00
2291.0,61.67,2009-06-28 05:00:00
2317.0,61.0,2009-06-28 06:00:00
2423.0,61.33,2009-06-28 07:00:00
2625.0,60.67,2009-06-28 08:00:00
2930.0,62.0,2009-06-28 09:00:00
3158.0,62.67,2009-06-28 10:00:00
3300.0,65.0,2009-06-28 11:00:00
3386.0,68.33,2009-06-28 12:00:00
3409.0,69.33,2009-06-28 13:00:00
3377.0,68.67,2009-06-28 14:00:00
3344.0,70.67,2009-06-28 15:00:00
3329.0,70.0,2009-06-28 16:00:00
3377.0,68.67,2009-06-28 17:00:00
3455.0,68.67,2009-06-28 18:00:00
3471.0,68.33,2009-06-28 19:00:00
3431.0,66.33,2009-06-28 20:00:00
3406.0,65.33,2009-06-28 21:00:00
3246.0,65.0,2009-06-28 22:00:00
2952.0,65.33,2009-06-28 23:00:00
2668.0,65.0,2009-06-29 00:00:00
2483.0,63.67,2009-06-29 01:00:00
2391.0,64.33,2009-06-29 02:00:00
2347.0,64.0,2009-06-29 03:00:00
2340.0,63.67,2009-06-29 04:00:00
2410.0,62.67,2009-06-29 05:00:00
2611.0,62.0,2009-06-29 06:00:00
2948.0,61.33,2009-06-29 07:00:00
3302.0,61.0,2009-06-29 08:00:00
3535.0,61.33,2009-06-29 09:00:00
3684.0,61.33,2009-06-29 10:00:00
3803.0,62.67,2009-06-29 11:00:00
3837.0,62.67,2009-06-29 12:00:00
3839.0,62.67,2009-06-29 13:00:00
3825.0,63.67,2009-06-29 14:00:00
3776.0,65.33,2009-06-29 15:00:00
3726.0,65.33,2009-06-29 16:00:00
3742.0,64.67,2009-06-29 17:00:00
3757.0,64.33,2009-06-29 18:00:00
3749.0,65.33,2009-06-29 19:00:00
3684.0,65.0,2009-06-29 20:00:00
3637.0,64.0,2009-06-29 21:00:00
3439.0,62.67,2009-06-29 22:00:00
3096.0,62.0,2009-06-29 23:00:00
2750.0,61.67,2009-06-30 00:00:00
2534.0,61.0,2009-06-30 01:00:00
2410.0,61.0,2009-06-30 02:00:00
2347.0,60.0,2009-06-30 03:00:00
2340.0,60.33,2009-06-30 04:00:00
2428.0,59.67,2009-06-30 05:00:00
2618.0,59.67,2009-06-30 06:00:00
2971.0,60.67,2009-06-30 07:00:00
3336.0,62.0,2009-06-30 08:00:00
3543.0,62.67,2009-06-30 09:00:00
3663.0,64.0,2009-06-30 10:00:00
3765.0,65.67,2009-06-30 11:00:00
3792.0,67.0,2009-06-30 12:00:00
3788.0,68.67,2009-06-30 13:00:00
3787.0,68.67,2009-06-30 14:00:00
3749.0,68.67,2009-06-30 15:00:00
3691.0,68.33,2009-06-30 16:00:00
3684.0,68.67,2009-06-30 17:00:00
3694.0,68.33,2009-06-30 18:00:00
3673.0,66.67,2009-06-30 19:00:00
3614.0,62.0,2009-06-30 20:00:00
3604.0,61.33,2009-06-30 21:00:00
3416.0,60.67,2009-06-30 22:00:00
3048.0,60.33,2009-06-30 23:00:00
2732.0,59.67,2009-07-01 00:00:00
2528.0,59.0,2009-07-01 01:00:00
2421.0,59.0,2009-07-01 02:00:00
2362.0,59.0,2009-07-01 03:00:00
2336.0,58.33,2009-07-01 04:00:00
2393.0,58.33,2009-07-01 05:00:00
2573.0,57.67,2009-07-01 06:00:00
2925.0,57.33,2009-07-01 07:00:00
3281.0,59.33,2009-07-01 08:00:00
3502.0,60.67,2009-07-01 09:00:00
3635.0,61.33,2009-07-01 10:00:00
3737.0,62.33,2009-07-01 11:00:00
3758.0,64.0,2009-07-01 12:00:00
3765.0,65.33,2009-07-01 13:00:00
3742.0,65.33,2009-07-01 14:00:00
3701.0,64.33,2009-07-01 15:00:00
3665.0,65.67,2009-07-01 16:00:00
3674.0,65.33,2009-07-01 17:00:00
3690.0,64.67,2009-07-01 18:00:00
3657.0,64.33,2009-07-01 19:00:00
3582.0,63.67,2009-07-01 20:00:00
3570.0,62.33,2009-07-01 21:00:00
3429.0,62.0,2009-07-01 22:00:00
3084.0,61.67,2009-07-01 23:00:00
2757.0,61.0,2009-07-02 00:00:00
2545.0,61.0,2009-07-02 01:00:00
2422.0,59.33,2009-07-02 02:00:00
2350.0,59.33,2009-07-02 03:00:00
2326.0,58.33,2009-07-02 04:00:00
2395.0,59.0,2009-07-02 05:00:00
2578.0,59.33,2009-07-02 06:00:00
2910.0,59.33,2009-07-02 07:00:00
3255.0,60.33,2009-07-02 08:00:00
3506.0,60.0,2009-07-02 09:00:00
3635.0,60.67,2009-07-02 10:00:00
3737.0,61.67,2009-07-02 11:00:00
3762.0,61.67,2009-07-02 12:00:00
3742.0,62.67,2009-07-02 13:00:00
3696.0,63.33,2009-07-02 14:00:00
3642.0,63.0,2009-07-02 15:00:00
3580.0,63.67,2009-07-02 16:00:00
3572.0,63.0,2009-07-02 17:00:00
3592.0,62.0,2009-07-02 18:00:00
3583.0,61.0,2009-07-02 19:00:00
3516.0,60.67,2009-07-02 20:00:00
3492.0,60.33,2009-07-02 21:00:00
3324.0,60.33,2009-07-02 22:00:00
2994.0,59.67,2009-07-02 23:00:00
2717.0,59.67,2009-07-03 00:00:00
2487.0,59.67,2009-07-03 01:00:00
2357.0,59.67,2009-07-03 02:00:00
2262.0,60.0,2009-07-03 03:00:00
2242.0,60.0,2009-07-03 04:00:00
2294.0,59.67,2009-07-03 05:00:00
2345.0,59.67,2009-07-03 06:00:00
2518.0,59.67,2009-07-03 07:00:00
2809.0,60.33,2009-07-03 08:00:00
3120.0,61.0,2009-07-03 09:00:00
3311.0,63.0,2009-07-03 10:00:00
3440.0,66.33,2009-07-03 11:00:00
3473.0,69.0,2009-07-03 12:00:00
3478.0,68.33,2009-07-03 13:00:00
3441.0,71.33,2009-07-03 14:00:00
3392.0,73.67,2009-07-03 15:00:00
3389.0,71.0,2009-07-03 16:00:00
3423.0,71.0,2009-07-03 17:00:00
3433.0,71.0,2009-07-03 18:00:00
3394.0,70.0,2009-07-03 19:00:00
3329.0,68.67,2009-07-03 20:00:00
3349.0,67.67,2009-07-03 21:00:00
3298.0,65.67,2009-07-03 22:00:00
3028.0,64.33,2009-07-03 23:00:00
2717.0,62.33,2009-07-04 00:00:00
2470.0,61.33,2009-07-04 01:00:00
2325.0,61.33,2009-07-04 02:00:00
2244.0,61.33,2009-07-04 03:00:00
2206.0,61.33,2009-07-04 04:00:00
2226.0,60.67,2009-07-04 05:00:00
2249.0,60.33,2009-07-04 06:00:00
2376.0,60.0,2009-07-04 07:00:00
2643.0,61.67,2009-07-04 08:00:00
2994.0,63.0,2009-07-04 09:00:00
3197.0,66.67,2009-07-04 10:00:00
3283.0,69.0,2009-07-04 11:00:00
3289.0,70.67,2009-07-04 12:00:00
3263.0,70.0,2009-07-04 13:00:00
3215.0,72.67,2009-07-04 14:00:00
3147.0,72.33,2009-07-04 15:00:00
3102.0,69.0,2009-07-04 16:00:00
3100.0,69.67,2009-07-04 17:00:00
3118.0,67.67,2009-07-04 18:00:00
3102.0,65.67,2009-07-04 19:00:00
3044.0,66.67,2009-07-04 20:00:00
3022.0,64.0,2009-07-04 21:00:00
2920.0,62.0,2009-07-04 22:00:00
2789.0,61.0,2009-07-04 23:00:00
2569.0,60.0,2009-07-05 00:00:00
2347.0,59.67,2009-07-05 01:00:00
2216.0,59.0,2009-07-05 02:00:00
2156.0,59.0,2009-07-05 03:00:00
2112.0,57.67,2009-07-05 04:00:00
2117.0,57.0,2009-07-05 05:00:00
2129.0,54.0,2009-07-05 06:00:00
2261.0,55.67,2009-07-05 07:00:00
2510.0,58.33,2009-07-05 08:00:00
2833.0,63.0,2009-07-05 09:00:00
3064.0,66.0,2009-07-05 10:00:00
3167.0,67.67,2009-07-05 11:00:00
3200.0,70.33,2009-07-05 12:00:00
3197.0,72.0,2009-07-05 13:00:00
3156.0,74.33,2009-07-05 14:00:00
3117.0,74.67,2009-07-05 15:00:00
3128.0,76.33,2009-07-05 16:00:00
3199.0,76.0,2009-07-05 17:00:00
3276.0,76.67,2009-07-05 18:00:00
3294.0,76.0,2009-07-05 19:00:00
3253.0,74.67,2009-07-05 20:00:00
3263.0,71.67,2009-07-05 21:00:00
3206.0,67.0,2009-07-05 22:00:00
2908.0,61.33,2009-07-05 23:00:00
2602.0,58.0,2009-07-06 00:00:00
2388.0,57.33,2009-07-06 01:00:00
2265.0,55.67,2009-07-06 02:00:00
2216.0,54.67,2009-07-06 03:00:00
2210.0,55.0,2009-07-06 04:00:00
2279.0,53.33,2009-07-06 05:00:00
2432.0,52.67,2009-07-06 06:00:00
2772.0,53.67,2009-07-06 07:00:00
3160.0,56.0,2009-07-06 08:00:00
3435.0,60.0,2009-07-06 09:00:00
3612.0,65.33,2009-07-06 10:00:00
3748.0,70.33,2009-07-06 11:00:00
3778.0,73.33,2009-07-06 12:00:00
3797.0,73.67,2009-07-06 13:00:00
3789.0,77.0,2009-07-06 14:00:00
3766.0,75.0,2009-07-06 15:00:00
3759.0,75.67,2009-07-06 16:00:00
3775.0,77.0,2009-07-06 17:00:00
3772.0,76.67,2009-07-06 18:00:00
3723.0,69.67,2009-07-06 19:00:00
3631.0,68.0,2009-07-06 20:00:00
3621.0,65.33,2009-07-06 21:00:00
3468.0,63.33,2009-07-06 22:00:00
3094.0,62.33,2009-07-06 23:00:00
2745.0,60.67,2009-07-07 00:00:00
2505.0,59.67,2009-07-07 01:00:00
2385.0,58.33,2009-07-07 02:00:00
2324.0,57.0,2009-07-07 03:00:00
2312.0,57.67,2009-07-07 04:00:00
2393.0,57.67,2009-07-07 05:00:00
2558.0,57.33,2009-07-07 06:00:00
2904.0,57.67,2009-07-07 07:00:00
3254.0,57.67,2009-07-07 08:00:00
3448.0,58.67,2009-07-07 09:00:00
3569.0,59.33,2009-07-07 10:00:00
3676.0,60.33,2009-07-07 11:00:00
3709.0,61.0,2009-07-07 12:00:00
3711.0,60.67,2009-07-07 13:00:00
3695.0,60.67,2009-07-07 14:00:00
3651.0,61.0,2009-07-07 15:00:00
3603.0,61.67,2009-07-07 16:00:00
3618.0,60.0,2009-07-07 17:00:00
3646.0,58.33,2009-07-07 18:00:00
3617.0,59.33,2009-07-07 19:00:00
3533.0,61.0,2009-07-07 20:00:00
3515.0,59.67,2009-07-07 21:00:00
3317.0,58.0,2009-07-07 22:00:00
2967.0,58.33,2009-07-07 23:00:00
2659.0,57.67,2009-07-08 00:00:00
2472.0,57.33,2009-07-08 01:00:00
2365.0,57.33,2009-07-08 02:00:00
2301.0,58.0,2009-07-08 03:00:00
2291.0,58.0,2009-07-08 04:00:00
2367.0,57.67,2009-07-08 05:00:00
2566.0,57.0,2009-07-08 06:00:00
2902.0,57.33,2009-07-08 07:00:00
3231.0,58.0,2009-07-08 08:00:00
3454.0,57.33,2009-07-08 09:00:00
3588.0,57.67,2009-07-08 10:00:00
3682.0,58.0,2009-07-08 11:00:00
3713.0,59.33,2009-07-08 12:00:00
3702.0,60.33,2009-07-08 13:00:00
3685.0,61.33,2009-07-08 14:00:00
3640.0,60.67,2009-07-08 15:00:00
3586.0,60.67,2009-07-08 16:00:00
3592.0,60.33,2009-07-08 17:00:00
3615.0,58.33,2009-07-08 18:00:00
3591.0,59.0,2009-07-08 19:00:00
3519.0,58.67,2009-07-08 20:00:00
3501.0,58.33,2009-07-08 21:00:00
3348.0,57.33,2009-07-08 22:00:00
3021.0,57.0,2009-07-08 23:00:00
2685.0,56.67,2009-07-09 00:00:00
2474.0,56.33,2009-07-09 01:00:00
2367.0,56.0,2009-07-09 02:00:00
2302.0,55.67,2009-07-09 03:00:00
2294.0,55.33,2009-07-09 04:00:00
2364.0,55.0,2009-07-09 05:00:00
2528.0,53.67,2009-07-09 06:00:00
2864.0,53.0,2009-07-09 07:00:00
3226.0,55.67,2009-07-09 08:00:00
3445.0,58.33,2009-07-09 09:00:00
3572.0,61.0,2009-07-09 10:00:00
3652.0,63.33,2009-07-09 11:00:00
3663.0,66.0,2009-07-09 12:00:00
3650.0,67.67,2009-07-09 13:00:00
3646.0,67.33,2009-07-09 14:00:00
3613.0,68.0,2009-07-09 15:00:00
3576.0,69.67,2009-07-09 16:00:00
3579.0,70.67,2009-07-09 17:00:00
3561.0,70.33,2009-07-09 18:00:00
3521.0,70.0,2009-07-09 19:00:00
3468.0,69.33,2009-07-09 20:00:00
3509.0,66.33,2009-07-09 21:00:00
3432.0,62.33,2009-07-09 22:00:00
3088.0,59.67,2009-07-09 23:00:00
2745.0,57.67,2009-07-10 00:00:00
2504.0,56.0,2009-07-10 01:00:00
2371.0,55.0,2009-07-10 02:00:00
2304.0,54.67,2009-07-10 03:00:00
2282.0,54.33,2009-07-10 04:00:00
2343.0,53.67,2009-07-10 05:00:00
2492.0,53.67,2009-07-10 06:00:00
2808.0,53.33,2009-07-10 07:00:00
3188.0,56.0,2009-07-10 08:00:00
3432.0,59.0,2009-07-10 09:00:00
3585.0,63.67,2009-07-10 10:00:00
3682.0,68.67,2009-07-10 11:00:00
3734.0,72.67,2009-07-10 12:00:00
3722.0,74.67,2009-07-10 13:00:00
3723.0,75.67,2009-07-10 14:00:00
3698.0,76.33,2009-07-10 15:00:00
3672.0,77.67,2009-07-10 16:00:00
3670.0,77.67,2009-07-10 17:00:00
3634.0,77.33,2009-07-10 18:00:00
3564.0,77.0,2009-07-10 19:00:00
3474.0,74.67,2009-07-10 20:00:00
3472.0,71.33,2009-07-10 21:00:00
3411.0,68.0,2009-07-10 22:00:00
3092.0,65.33,2009-07-10 23:00:00
2754.0,65.0,2009-07-11 00:00:00
2509.0,63.0,2009-07-11 01:00:00
2378.0,61.0,2009-07-11 02:00:00
2302.0,60.33,2009-07-11 03:00:00
2260.0,59.0,2009-07-11 04:00:00
2269.0,57.67,2009-07-11 05:00:00
2314.0,58.0,2009-07-11 06:00:00
2480.0,57.0,2009-07-11 07:00:00
2777.0,60.67,2009-07-11 08:00:00
3100.0,64.0,2009-07-11 09:00:00
3316.0,68.0,2009-07-11 10:00:00
3413.0,71.0,2009-07-11 11:00:00
3437.0,73.0,2009-07-11 12:00:00
3430.0,75.0,2009-07-11 13:00:00
3380.0,75.0,2009-07-11 14:00:00
3348.0,75.67,2009-07-11 15:00:00
3325.0,75.33,2009-07-11 16:00:00
3363.0,74.0,2009-07-11 17:00:00
3386.0,71.0,2009-07-11 18:00:00
3364.0,69.33,2009-07-11 19:00:00
3319.0,68.0,2009-07-11 20:00:00
3350.0,66.33,2009-07-11 21:00:00
3236.0,65.67,2009-07-11 22:00:00
2963.0,64.67,2009-07-11 23:00:00
2681.0,63.67,2009-07-12 00:00:00
2466.0,62.67,2009-07-12 01:00:00
2344.0,61.67,2009-07-12 02:00:00
2280.0,61.67,2009-07-12 03:00:00
2243.0,61.33,2009-07-12 04:00:00
2257.0,61.33,2009-07-12 05:00:00
2292.0,60.67,2009-07-12 06:00:00
2393.0,59.67,2009-07-12 07:00:00
2641.0,61.33,2009-07-12 08:00:00
2973.0,64.67,2009-07-12 09:00:00
3196.0,68.0,2009-07-12 10:00:00
3346.0,70.0,2009-07-12 11:00:00
3386.0,72.67,2009-07-12 12:00:00
3379.0,74.33,2009-07-12 13:00:00
3331.0,75.0,2009-07-12 14:00:00
3305.0,75.0,2009-07-12 15:00:00
3318.0,75.0,2009-07-12 16:00:00
3380.0,74.0,2009-07-12 17:00:00
3442.0,73.0,2009-07-12 18:00:00
3444.0,71.67,2009-07-12 19:00:00
3401.0,69.67,2009-07-12 20:00:00
3443.0,68.0,2009-07-12 21:00:00
3313.0,65.0,2009-07-12 22:00:00
2965.0,63.67,2009-07-12 23:00:00
2663.0,63.67,2009-07-13 00:00:00
2459.0,63.0,2009-07-13 01:00:00
2346.0,60.67,2009-07-13 02:00:00
2292.0,59.33,2009-07-13 03:00:00
2285.0,58.33,2009-07-13 04:00:00
2352.0,56.67,2009-07-13 05:00:00
2537.0,55.67,2009-07-13 06:00:00
2883.0,54.67,2009-07-13 07:00:00
3280.0,59.0,2009-07-13 08:00:00
3523.0,61.33,2009-07-13 09:00:00
3687.0,65.33,2009-07-13 10:00:00
3796.0,67.33,2009-07-13 11:00:00
3827.0,69.33,2009-07-13 12:00:00
3808.0,70.33,2009-07-13 13:00:00
3804.0,70.33,2009-07-13 14:00:00
3765.0,74.0,2009-07-13 15:00:00
3709.0,74.33,2009-07-13 16:00:00
3697.0,72.0,2009-07-13 17:00:00
3693.0,71.67,2009-07-13 18:00:00
3654.0,70.67,2009-07-13 19:00:00
3583.0,69.0,2009-07-13 20:00:00
3586.0,66.33,2009-07-13 21:00:00
3418.0,63.67,2009-07-13 22:00:00
3053.0,61.67,2009-07-13 23:00:00
2710.0,57.67,2009-07-14 00:00:00
2502.0,56.67,2009-07-14 01:00:00
2386.0,55.67,2009-07-14 02:00:00
2329.0,54.33,2009-07-14 03:00:00
2304.0,54.0,2009-07-14 04:00:00
2375.0,52.67,2009-07-14 05:00:00
2556.0,53.67,2009-07-14 06:00:00
2893.0,53.0,2009-07-14 07:00:00
3272.0,55.0,2009-07-14 08:00:00
3487.0,58.67,2009-07-14 09:00:00
3603.0,61.67,2009-07-14 10:00:00
3715.0,64.0,2009-07-14 11:00:00
3764.0,65.33,2009-07-14 12:00:00
3737.0,65.33,2009-07-14 13:00:00
3739.0,68.0,2009-07-14 14:00:00
3688.0,68.67,2009-07-14 15:00:00
3638.0,66.67,2009-07-14 16:00:00
3625.0,67.0,2009-07-14 17:00:00
3617.0,67.33,2009-07-14 18:00:00
3564.0,67.0,2009-07-14 19:00:00
3499.0,66.0,2009-07-14 20:00:00
3522.0,64.33,2009-07-14 21:00:00
3380.0,62.67,2009-07-14 22:00:00
3032.0,61.33,2009-07-14 23:00:00
2716.0,60.67,2009-07-15 00:00:00
2487.0,60.33,2009-07-15 01:00:00
2388.0,59.33,2009-07-15 02:00:00
2324.0,57.33,2009-07-15 03:00:00
2303.0,57.33,2009-07-15 04:00:00
2374.0,55.67,2009-07-15 05:00:00
2544.0,55.67,2009-07-15 06:00:00
2901.0,53.33,2009-07-15 07:00:00
3288.0,58.33,2009-07-15 08:00:00
3503.0,61.67,2009-07-15 09:00:00
3612.0,65.33,2009-07-15 10:00:00
3710.0,66.0,2009-07-15 11:00:00
3740.0,68.33,2009-07-15 12:00:00
3735.0,70.0,2009-07-15 13:00:00
3754.0,72.67,2009-07-15 14:00:00
3744.0,73.67,2009-07-15 15:00:00
3722.0,75.33,2009-07-15 16:00:00
3730.0,76.0,2009-07-15 17:00:00
3721.0,75.33,2009-07-15 18:00:00
3668.0,74.0,2009-07-15 19:00:00
3590.0,72.0,2009-07-15 20:00:00
3632.0,69.67,2009-07-15 21:00:00
3509.0,64.0,2009-07-15 22:00:00
3131.0,61.33,2009-07-15 23:00:00
2776.0,60.0,2009-07-16 00:00:00
2547.0,59.33,2009-07-16 01:00:00
2419.0,58.67,2009-07-16 02:00:00
2336.0,59.0,2009-07-16 03:00:00
2317.0,58.33,2009-07-16 04:00:00
2389.0,57.33,2009-07-16 05:00:00
2589.0,57.0,2009-07-16 06:00:00
2925.0,59.0,2009-07-16 07:00:00
3276.0,59.0,2009-07-16 08:00:00
3501.0,60.67,2009-07-16 09:00:00
3657.0,63.0,2009-07-16 10:00:00
3787.0,66.33,2009-07-16 11:00:00
3842.0,68.33,2009-07-16 12:00:00
3855.0,69.67,2009-07-16 13:00:00
3891.0,71.33,2009-07-16 14:00:00
3880.0,75.0,2009-07-16 15:00:00
3874.0,76.67,2009-07-16 16:00:00
3883.0,77.67,2009-07-16 17:00:00
3871.0,72.0,2009-07-16 18:00:00
3822.0,71.67,2009-07-16 19:00:00
3769.0,71.33,2009-07-16 20:00:00
3809.0,70.33,2009-07-16 21:00:00
3661.0,67.67,2009-07-16 22:00:00
3298.0,67.33,2009-07-16 23:00:00
2940.0,66.67,2009-07-17 00:00:00
2719.0,65.0,2009-07-17 01:00:00
2578.0,63.33,2009-07-17 02:00:00
2507.0,62.67,2009-07-17 03:00:00
2459.0,61.33,2009-07-17 04:00:00
2530.0,61.67,2009-07-17 05:00:00
2686.0,61.67,2009-07-17 06:00:00
3033.0,61.0,2009-07-17 07:00:00
3394.0,61.67,2009-07-17 08:00:00
3654.0,62.67,2009-07-17 09:00:00
3828.0,64.67,2009-07-17 10:00:00
3974.0,70.0,2009-07-17 11:00:00
4010.0,73.33,2009-07-17 12:00:00
4031.0,76.67,2009-07-17 13:00:00
4048.0,79.33,2009-07-17 14:00:00
4037.0,79.33,2009-07-17 15:00:00
4002.0,79.67,2009-07-17 16:00:00
3981.0,77.67,2009-07-17 17:00:00
3899.0,76.0,2009-07-17 18:00:00
3812.0,73.0,2009-07-17 19:00:00
3744.0,70.33,2009-07-17 20:00:00
3739.0,67.67,2009-07-17 21:00:00
3612.0,66.0,2009-07-17 22:00:00
3283.0,65.67,2009-07-17 23:00:00
2935.0,65.0,2009-07-18 00:00:00
2704.0,64.33,2009-07-18 01:00:00
2554.0,64.33,2009-07-18 02:00:00
2470.0,63.33,2009-07-18 03:00:00
2440.0,63.33,2009-07-18 04:00:00
2461.0,63.33,2009-07-18 05:00:00
2536.0,63.67,2009-07-18 06:00:00
2680.0,63.67,2009-07-18 07:00:00
2946.0,64.0,2009-07-18 08:00:00
3260.0,64.33,2009-07-18 09:00:00
3487.0,65.33,2009-07-18 10:00:00
3601.0,67.0,2009-07-18 11:00:00
3632.0,68.33,2009-07-18 12:00:00
3635.0,70.67,2009-07-18 13:00:00
3626.0,72.67,2009-07-18 14:00:00
3625.0,73.67,2009-07-18 15:00:00
3635.0,76.0,2009-07-18 16:00:00
3667.0,79.0,2009-07-18 17:00:00
3687.0,79.0,2009-07-18 18:00:00
3657.0,77.0,2009-07-18 19:00:00
3577.0,75.33,2009-07-18 20:00:00
3596.0,72.67,2009-07-18 21:00:00
3496.0,69.67,2009-07-18 22:00:00
3192.0,69.0,2009-07-18 23:00:00
2863.0,65.67,2009-07-19 00:00:00
2608.0,64.67,2009-07-19 01:00:00
2464.0,63.0,2009-07-19 02:00:00
2367.0,62.33,2009-07-19 03:00:00
2318.0,61.0,2009-07-19 04:00:00
2317.0,58.33,2009-07-19 05:00:00
2323.0,58.33,2009-07-19 06:00:00
2444.0,58.33,2009-07-19 07:00:00
2721.0,61.67,2009-07-19 08:00:00
3052.0,65.67,2009-07-19 09:00:00
3273.0,68.33,2009-07-19 10:00:00
3363.0,71.33,2009-07-19 11:00:00
3388.0,73.0,2009-07-19 12:00:00
3389.0,74.0,2009-07-19 13:00:00
3351.0,75.33,2009-07-19 14:00:00
3328.0,75.0,2009-07-19 15:00:00
3338.0,75.0,2009-07-19 16:00:00
3399.0,76.33,2009-07-19 17:00:00
3461.0,75.33,2009-07-19 18:00:00
3464.0,75.0,2009-07-19 19:00:00
3408.0,74.0,2009-07-19 20:00:00
3454.0,71.67,2009-07-19 21:00:00
3353.0,67.0,2009-07-19 22:00:00
3008.0,64.0,2009-07-19 23:00:00
2681.0,62.0,2009-07-20 00:00:00
2481.0,60.33,2009-07-20 01:00:00
2368.0,59.67,2009-07-20 02:00:00
2317.0,57.33,2009-07-20 03:00:00
2300.0,56.33,2009-07-20 04:00:00
2379.0,56.33,2009-07-20 05:00:00
2544.0,54.67,2009-07-20 06:00:00
2910.0,54.67,2009-07-20 07:00:00
3309.0,58.33,2009-07-20 08:00:00
3599.0,62.67,2009-07-20 09:00:00
3804.0,67.67,2009-07-20 10:00:00
3946.0,71.33,2009-07-20 11:00:00
4002.0,74.33,2009-07-20 12:00:00
4019.0,75.67,2009-07-20 13:00:00
4031.0,77.0,2009-07-20 14:00:00
4015.0,76.33,2009-07-20 15:00:00
3978.0,77.33,2009-07-20 16:00:00
3968.0,77.0,2009-07-20 17:00:00
3945.0,77.0,2009-07-20 18:00:00
3895.0,74.67,2009-07-20 19:00:00
3821.0,73.67,2009-07-20 20:00:00
3856.0,72.0,2009-07-20 21:00:00
3705.0,69.0,2009-07-20 22:00:00
3306.0,67.0,2009-07-20 23:00:00
2921.0,66.0,2009-07-21 00:00:00
2686.0,65.0,2009-07-21 01:00:00
2565.0,63.33,2009-07-21 02:00:00
2499.0,63.0,2009-07-21 03:00:00
2473.0,62.33,2009-07-21 04:00:00
2547.0,61.33,2009-07-21 05:00:00
2752.0,62.0,2009-07-21 06:00:00
