Date,Hour,load,T
40561.00,22,3545,29.33
40561.00,23,3217,30.33
40561.00,24,2943,30.33
40562.00,1,2770,30.33
40562.00,2,2674,30.67
40562.00,3,2618,31.67
40562.00,4,2626,32.33
40562.00,5,2708,31
40562.00,6,2973,31
40562.00,7,3421,30.33
40562.00,8,3656,29.67
40562.00,9,3708,29.33
40562.00,10,3720,30.33
40562.00,11,3745,30.67
40562.00,12,3764,32.33
40562.00,13,3760,31.33
40562.00,14,3750,30.33
40562.00,15,3725,30
40562.00,16,3703,29.33
40562.00,17,3887,28.33
40562.00,18,4141,27
40562.00,19,4140,26.33
40562.00,20,4026,25.33
40562.00,21,3836,24.67
40562.00,22,3553,24.33
40562.00,23,3246,24
40562.00,24,2972,23
40563.00,1,2795,23.33
40563.00,2,2710,22.67
40563.00,3,2663,22
40563.00,4,2665,21.33
40563.00,5,2759,20.67
40563.00,6,3067,20
40563.00,7,3562,19.33
40563.00,8,3782,18.33
40563.00,9,3786,19
40563.00,10,3777,20
40563.00,11,3771,21.33
40563.00,12,3765,22
40563.00,13,3728,25
40563.00,14,3727,24.33
40563.00,15,3680,25.67
40563.00,16,3674,25.67
40563.00,17,3880,25.33
40563.00,18,4195,23.67
40563.00,19,4188,20.33
40563.00,20,4091,19.67
40563.00,21,3943,19
40563.00,22,3645,19
40563.00,23,3340,18.67
40563.00,24,3070,19
40564.00,1,2881,18.33
40564.00,2,2786,18.67
40564.00,3,2751,18.33
40564.00,4,2754,19
40564.00,5,2846,19
40564.00,6,3110,19.33
40564.00,7,3475,18.33
40564.00,8,3707,18.33
40564.00,9,3808,18
40564.00,10,3899,18
40564.00,11,3962,18.33
40564.00,12,3982,19
40564.00,13,3938,20
40564.00,14,3880,22.33
40564.00,15,3810,22.67
40564.00,16,3771,23
40564.00,17,3909,22.33
40564.00,18,4198,21.67
40564.00,19,4162,19.33
40564.00,20,4043,19
40564.00,21,3882,18.33
40564.00,22,3662,16.67
40564.00,23,3399,14.67
40564.00,24,3147,13.33
40565.00,1,2962,11.33
40565.00,2,2887,11
40565.00,3,2834,10.33
40565.00,4,2823,8.67
40565.00,5,2859,6
40565.00,6,2972,5.67
40565.00,7,3165,4.33
40565.00,8,3383,5.33
40565.00,9,3583,4.67
40565.00,10,3684,6
40565.00,11,3700,10.67
40565.00,12,3654,16
40565.00,13,3579,17.33
40565.00,14,3512,19
40565.00,15,3471,19.67
40565.00,16,3488,20.33
40565.00,17,3684,19.67
40565.00,18,4023,16
40565.00,19,4007,13.67
40565.00,20,3884,11
40565.00,21,3742,8
40565.00,22,3568,6.67
40565.00,23,3336,4.33
40565.00,24,3116,2.33
40566.00,1,2944,0.67
40566.00,2,2854,1.67
40566.00,3,2814,2.33
40566.00,4,2800,4
40566.00,5,2825,4
40566.00,6,2897,4
40566.00,7,3055,2.33
40566.00,8,3258,1.33
40566.00,9,3504,2.67
40566.00,10,3649,3
40566.00,11,3690,5.67
40566.00,12,3697,8.33
40566.00,13,3669,11
40566.00,14,3635,12.33
40566.00,15,3631,12.33
40566.00,16,3641,12
40566.00,17,3874,10.33
40566.00,18,4263,7.67
40566.00,19,4267,4.33
40566.00,20,4151,1.67
40566.00,21,3993,0
40566.00,22,3756,-1
40566.00,23,3499,-2.67
40566.00,24,3278,-1.67
40567.00,1,3123,-2.67
40567.00,2,3082,-5.33
40567.00,3,3064,-5.33
40567.00,4,3095,-6.67
40567.00,5,3201,-8
40567.00,6,3485,-10
40567.00,7,3984,-10.33
40567.00,8,4208,-9.67
40567.00,9,4233,-13
40567.00,10,4233,-8
40567.00,11,4244,-6.33
40567.00,12,4242,-2.67
40567.00,13,4191,0.33
40567.00,14,4147,2.33
40567.00,15,4063,4
40567.00,16,4045,5
40567.00,17,4197,5.67
40567.00,18,4568,3.67
40567.00,19,4565,1.67
40567.00,20,4459,-1.33
40567.00,21,4275,-1.67
40567.00,22,3995,-3.33
40567.00,23,3661,-3
40567.00,24,3364,-2.33
40568.00,1,3190,-0.33
40568.00,2,3107,1.33
40568.00,3,3075,1.67
40568.00,4,3073,2.33
40568.00,5,3161,3.33
40568.00,6,3439,7.67
40568.00,7,3885,4.67
40568.00,8,4088,5.67
40568.00,9,4108,6.33
40568.00,10,4125,7.33
40568.00,11,4144,9.33
40568.00,12,4135,11
40568.00,13,4077,13
40568.00,14,4040,14.67
40568.00,15,3979,16
40568.00,16,3940,17.33
40568.00,17,4067,18
40568.00,18,4388,16.33
40568.00,19,4422,14
40568.00,20,4321,13.67
40568.00,21,4143,11.67
40568.00,22,3874,10
40568.00,23,3539,9.67
40568.00,24,3262,8.67
40569.00,1,3101,8.33
40569.00,2,3012,7.67
40569.00,3,2968,7
40569.00,4,2979,6
40569.00,5,3057,6
40569.00,6,3351,5.33
40569.00,7,3808,5.67
40569.00,8,4009,5.67
40569.00,9,4003,7.67
40569.00,10,4020,10
40569.00,11,4037,13.33
40569.00,12,3997,17.33
40569.00,13,3927,20.67
40569.00,14,3913,23.67
40569.00,15,3881,25.67
40569.00,16,3879,25.33
40569.00,17,4032,26
40569.00,18,4276,26
40569.00,19,4254,27
40569.00,20,4136,26.33
40569.00,21,3947,24.67
40569.00,22,3670,23.67
40569.00,23,3350,22.33
40569.00,24,3086,21.33
40570.00,1,2918,21
40570.00,2,2833,20.67
40570.00,3,2801,20.67
40570.00,4,2810,20.67
40570.00,5,2896,21
40570.00,6,3153,21
40570.00,7,3576,21.33
40570.00,8,3813,21.33
40570.00,9,3867,22.33
40570.00,10,3857,23
40570.00,11,3857,25.33
40570.00,12,3855,26.67
40570.00,13,3803,28.33
40570.00,14,3758,29.67
40570.00,15,3711,30.33
40570.00,16,3708,30
40570.00,17,3844,29.67
40570.00,18,4167,27.67
40570.00,19,4195,27
40570.00,20,4091,24.33
40570.00,21,3924,23
40570.00,22,3668,19.33
40570.00,23,3334,15.67
40570.00,24,3074,13.67
40571.00,1,2912,13
40571.00,2,2824,11.33
40571.00,3,2793,10.67
40571.00,4,2814,8.33
40571.00,5,2907,8.33
40571.00,6,3183,10
40571.00,7,3661,10.67
40571.00,8,3885,12
40571.00,9,3880,12.33
40571.00,10,3853,17.67
40571.00,11,3823,22.33
40571.00,12,3757,26.67
40571.00,13,3686,30
40571.00,14,3660,31
40571.00,15,3607,31
40571.00,16,3581,30.67
40571.00,17,3713,30
40571.00,18,4003,28.33
40571.00,19,3985,27
40571.00,20,3866,25
40571.00,21,3740,23
40571.00,22,3526,24
40571.00,23,3257,23.67
40571.00,24,3000,23
40572.00,1,2807,23
40572.00,2,2703,22.33
40572.00,3,2642,22.33
40572.00,4,2639,22.33
40572.00,5,2664,21.67
40572.00,6,2779,21.67
40572.00,7,2993,21.33
40572.00,8,3235,21.67
40572.00,9,3476,21.67
40572.00,10,3592,23.33
40572.00,11,3619,26.33
40572.00,12,3591,28.67
40572.00,13,3518,30.33
40572.00,14,3472,31.67
40572.00,15,3434,32.33
40572.00,16,3428,30.67
40572.00,17,3587,29.33
40572.00,18,3882,27
40572.00,19,3847,24.67
40572.00,20,3717,24
40572.00,21,3571,21.33
40572.00,22,3391,20.33
40572.00,23,3153,21
40572.00,24,2921,19.67
40573.00,1,2757,18.67
40573.00,2,2680,18.33
40573.00,3,2636,17.67
40573.00,4,2625,17
40573.00,5,2644,15
40573.00,6,2734,14.67
40573.00,7,2902,14.33
40573.00,8,3113,12.33
40573.00,9,3370,13.67
40573.00,10,3532,15
40573.00,11,3580,19
40573.00,12,3594,21
40573.00,13,3575,22.33
40573.00,14,3530,25.67
40573.00,15,3494,27
40573.00,16,3492,27
40573.00,17,3660,25.67
40573.00,18,4016,24.67
40573.00,19,4026,23.67
40573.00,20,3910,22.33
40573.00,21,3729,19.33
40573.00,22,3471,19
40573.00,23,3189,16.33
40573.00,24,2962,14.67
40574.00,1,2821,13.33
40574.00,2,2756,13.67
40574.00,3,2741,13.67
40574.00,4,2767,10.33
40574.00,5,2888,9.67
40574.00,6,3195,8.33
40574.00,7,3732,7
40574.00,8,3936,7
40574.00,9,3950,5.33
40574.00,10,3917,8
40574.00,11,3916,9.67
40574.00,12,3880,11.67
40574.00,13,3837,13.67
40574.00,14,3798,14.67
40574.00,15,3767,16.67
40574.00,16,3759,17
40574.00,17,3912,17.33
40574.00,18,4287,13.33
40574.00,19,4341,11.33
40574.00,20,4258,11.33
40574.00,21,4086,6.67
40574.00,22,3808,6.33
40574.00,23,3461,5.67
40574.00,24,3178,4.33
40575.00,1,3022,4.33
40575.00,2,2924,4.33
40575.00,3,2890,4.67
40575.00,4,2898,5
40575.00,5,2999,5.33
40575.00,6,3291,6.33
40575.00,7,3801,7.33
40575.00,8,4025,8.33
40575.00,9,4035,8.67
40575.00,10,4028,10
40575.00,11,4050,10.33
40575.00,12,4078,10.33
40575.00,13,4058,11.33
40575.00,14,4036,12
40575.00,15,3978,13
40575.00,16,3945,13.33
40575.00,17,4059,14
40575.00,18,4318,13.67
40575.00,19,4309,13.67
40575.00,20,4167,13.67
40575.00,21,3960,14.33
40575.00,22,3676,14.33
40575.00,23,3365,14
40575.00,24,3109,14.67
40576.00,1,2945,14.33
40576.00,2,2854,14.33
40576.00,3,2813,14.67
40576.00,4,2810,14.33
40576.00,5,2896,14.33
40576.00,6,3100,14
40576.00,7,3388,14
40576.00,8,3619,13.33
40576.00,9,3821,14
40576.00,10,3961,15.67
40576.00,11,4088,15.67
40576.00,12,4147,16.67
40576.00,13,4092,16.33
40576.00,14,3995,18
40576.00,15,3917,18.33
40576.00,16,3876,19
40576.00,17,4015,19
40576.00,18,4321,18.67
40576.00,19,4287,18.33
40576.00,20,4133,18.33
40576.00,21,3911,17.67
40576.00,22,3608,16
40576.00,23,3264,15
40576.00,24,3030,14.33
40577.00,1,2880,14.33
40577.00,2,2817,14.67
40577.00,3,2784,14
40577.00,4,2794,14.33
40577.00,5,2897,12.33
40577.00,6,3192,11.67
40577.00,7,3665,12.67
40577.00,8,3814,12.67
40577.00,9,3817,12.67
40577.00,10,3818,16
40577.00,11,3831,17.33
40577.00,12,3780,18.67
40577.00,13,3724,20
40577.00,14,3686,22
40577.00,15,3641,23
40577.00,16,3642,23.33
40577.00,17,3760,22.67
40577.00,18,4083,21
40577.00,19,4181,16.67
40577.00,20,4115,15
40577.00,21,3962,13.33
40577.00,22,3726,12.67
40577.00,23,3426,10
40577.00,24,3170,9.33
40578.00,1,3003,9.33
40578.00,2,2927,7.67
40578.00,3,2903,7
40578.00,4,2915,4
40578.00,5,3000,3.67
40578.00,6,3289,5.67
40578.00,7,3751,5.67
40578.00,8,3925,4
40578.00,9,3921,4.33
40578.00,10,3885,8.67
40578.00,11,3843,17.67
40578.00,12,3771,25.33
40578.00,13,3713,27.33
40578.00,14,3685,28.33
40578.00,15,3621,29.67
40578.00,16,3606,30
40578.00,17,3682,30
40578.00,18,3958,28.67
40578.00,19,4000,27
40578.00,20,3882,24
40578.00,21,3770,21.33
40578.00,22,3567,20
40578.00,23,3311,15.33
40578.00,24,3067,15.67
40579.00,1,2909,15
40579.00,2,2809,16
40579.00,3,2761,14.67
40579.00,4,2752,11.67
40579.00,5,2800,11.67
40579.00,6,2923,9.33
40579.00,7,3149,9.33
40579.00,8,3379,8.67
40579.00,9,3593,11
40579.00,10,3681,15
40579.00,11,3661,20.33
40579.00,12,3613,25
40579.00,13,3551,28.67
40579.00,14,3496,30.33
40579.00,15,3495,32
40579.00,16,3512,31.67
40579.00,17,3694,31.33
40579.00,18,3949,29.33
40579.00,19,3925,30
40579.00,20,3755,31.33
40579.00,21,3585,32
40579.00,22,3363,32.33
40579.00,23,3084,32.33
40579.00,24,2832,32.67
40580.00,1,2663,32
40580.00,2,2559,31.33
40580.00,3,2505,30.67
40580.00,4,2480,31
40580.00,5,2522,32
40580.00,6,2598,31.33
40580.00,7,2762,31.67
40580.00,8,2954,31.67
40580.00,9,3192,32.33
40580.00,10,3342,32.33
40580.00,11,3413,33.33
40580.00,12,3428,34.33
40580.00,13,3418,35
40580.00,14,3390,35.33
40580.00,15,3361,35.33
40580.00,16,3365,36.33
40580.00,17,3519,36
40580.00,18,3848,34.67
40580.00,19,3814,33.33
40580.00,20,3614,32
40580.00,21,3452,31
40580.00,22,3239,31
40580.00,23,3010,31
40580.00,24,2785,28
40581.00,1,2612,27.33
40581.00,2,2525,27
40581.00,3,2518,26.33
40581.00,4,2513,25.67
40581.00,5,2623,24.67
40581.00,6,2923,24
40581.00,7,3429,24.67
40581.00,8,3631,24.67
40581.00,9,3677,25
40581.00,10,3687,27.67
40581.00,11,3674,31.67
40581.00,12,3673,35.33
40581.00,13,3625,37
40581.00,14,3598,36.67
40581.00,15,3561,37
40581.00,16,3559,36.67
40581.00,17,3698,36.33
40581.00,18,3993,35.67
40581.00,19,4007,35.67
40581.00,20,3900,35.33
40581.00,21,3709,34.67
40581.00,22,3422,34.67
40581.00,23,3077,35.33
40581.00,24,2821,34.33
40582.00,1,2655,33.33
40582.00,2,2560,32.67
40582.00,3,2528,32
40582.00,4,2530,32
40582.00,5,2621,32
40582.00,6,2905,32
40582.00,7,3371,32
40582.00,8,3544,30
40582.00,9,3620,28.33
40582.00,10,3642,28.67
40582.00,11,3669,29.33
40582.00,12,3684,29
40582.00,13,3660,29.33
40582.00,14,3658,29
40582.00,15,3652,27.67
40582.00,16,3647,26.33
40582.00,17,3795,25.33
40582.00,18,4113,23.33
40582.00,19,4189,21
40582.00,20,4078,18.33
40582.00,21,3920,17
40582.00,22,3674,15
40582.00,23,3359,13
40582.00,24,3110,12
40583.00,1,2962,11.33
40583.00,2,2885,9.67
40583.00,3,2854,7.67
40583.00,4,2856,7.67
40583.00,5,2943,9
40583.00,6,3235,9
40583.00,7,3721,8.67
40583.00,8,3873,7.33
40583.00,9,3899,8
40583.00,10,3869,13
40583.00,11,3858,16
40583.00,12,3830,18.33
40583.00,13,3771,20.33
40583.00,14,3751,22
40583.00,15,3713,23
40583.00,16,3692,25.33
40583.00,17,3802,25.33
40583.00,18,4103,25
40583.00,19,4204,24
40583.00,20,4127,22.67
40583.00,21,3962,22.33
40583.00,22,3682,21.67
40583.00,23,3341,21.33
40583.00,24,3070,21.67
40584.00,1,2920,21
40584.00,2,2828,20.33
40584.00,3,2805,20.33
40584.00,4,2797,19.67
40584.00,5,2880,19.33
40584.00,6,3167,17
40584.00,7,3677,13.67
40584.00,8,3853,12.33
40584.00,9,3821,15.33
40584.00,10,3797,18
40584.00,11,3771,19.67
40584.00,12,3759,20.67
40584.00,13,3718,21.33
40584.00,14,3693,21.67
40584.00,15,3652,21
40584.00,16,3652,21.67
40584.00,17,3786,21.67
40584.00,18,4106,20.33
40584.00,19,4214,19.33
40584.00,20,4129,17
40584.00,21,3983,16
40584.00,22,3745,14
40584.00,23,3412,12.33
40584.00,24,3156,9.33
40585.00,1,3013,8.33
40585.00,2,2935,10.33
40585.00,3,2911,9.67
40585.00,4,2922,6
40585.00,5,3034,5
40585.00,6,3321,6.33
40585.00,7,3797,6.33
40585.00,8,3970,4.67
40585.00,9,3968,4
40585.00,10,3944,11
40585.00,11,3899,15.67
40585.00,12,3841,18.67
40585.00,13,3750,20.67
40585.00,14,3703,22.67
40585.00,15,3640,23.67
40585.00,16,3622,24
40585.00,17,3714,24.67
40585.00,18,3981,22.33
40585.00,19,4056,20
40585.00,20,3963,15.33
40585.00,21,3843,15
40585.00,22,3656,12.33
40585.00,23,3401,13
40585.00,24,3147,11.33
40586.00,1,2959,10.33
40586.00,2,2857,9.33
40586.00,3,2818,9.67
40586.00,4,2810,9.33
40586.00,5,2841,9.33
40586.00,6,2941,10.33
40586.00,7,3145,11.67
40586.00,8,3381,12.67
40586.00,9,3610,14
40586.00,10,3704,16.67
40586.00,11,3723,20.67
40586.00,12,3675,23.67
40586.00,13,3598,27.67
40586.00,14,3514,30
40586.00,15,3478,32.67
40586.00,16,3455,32.67
40586.00,17,3536,32.33
40586.00,18,3827,32
40586.00,19,3887,29.67
40586.00,20,3764,28.33
40586.00,21,3620,27.33
40586.00,22,3428,27
40586.00,23,3182,24.67
40586.00,24,2956,24.33
40587.00,1,2800,22.67
40587.00,2,2708,22
40587.00,3,2659,20
40587.00,4,2655,19.33
40587.00,5,2690,17.67
40587.00,6,2768,15.67
40587.00,7,2928,11.67
40587.00,8,3151,9.67
40587.00,9,3412,12.67
40587.00,10,3575,17
40587.00,11,3598,21.67
40587.00,12,3602,23.67
40587.00,13,3580,25
40587.00,14,3536,27.33
40587.00,15,3500,28.67
40587.00,16,3489,29.33
40587.00,17,3629,30
40587.00,18,3905,30.67
40587.00,19,3958,30.33
40587.00,20,3836,30.33
40587.00,21,3646,30.67
40587.00,22,3351,30.67
40587.00,23,3044,31
40587.00,24,2819,32
40588.00,1,2676,30.33
40588.00,2,2587,30.33
40588.00,3,2551,28.33
40588.00,4,2549,27
40588.00,5,2662,26.67
40588.00,6,2949,28.33
40588.00,7,3452,30
40588.00,8,3648,29
40588.00,9,3671,29.67
40588.00,10,3684,32
40588.00,11,3683,36
40588.00,12,3668,37
40588.00,13,3626,39
40588.00,14,3572,41.33
40588.00,15,3509,46
40588.00,16,3475,45.67
40588.00,17,3595,47
40588.00,18,3898,42.67
40588.00,19,3937,39.67
40588.00,20,3839,38.67
40588.00,21,3653,36.67
40588.00,22,3377,34
40588.00,23,3082,31.33
40588.00,24,2842,29.67
40589.00,1,2712,27
40589.00,2,2650,23.33
40589.00,3,2643,20.67
40589.00,4,2668,19.67
40589.00,5,2789,18
40589.00,6,3095,15.67
40589.00,7,3582,14.33
40589.00,8,3776,12
40589.00,9,3815,11.67
40589.00,10,3815,11.67
40589.00,11,3824,12.33
40589.00,12,3813,12.67
40589.00,13,3776,14.33
40589.00,14,3743,15
40589.00,15,3700,16.33
40589.00,16,3697,17
40589.00,17,3805,17.33
40589.00,18,4113,16.33
40589.00,19,4242,15
40589.00,20,4145,13.67
40589.00,21,3976,12.67
40589.00,22,3700,11
40589.00,23,3372,10
40589.00,24,3107,8
40590.00,1,2955,7.67
40590.00,2,2872,5.33
40590.00,3,2839,6.33
40590.00,4,2838,6.67
40590.00,5,2921,7
40590.00,6,3224,7.67
40590.00,7,3733,7.33
40590.00,8,3913,9
40590.00,9,3918,11.67
40590.00,10,3900,17.33
40590.00,11,3879,21
40590.00,12,3839,24.67
40590.00,13,3764,27.33
40590.00,14,3697,29.33
40590.00,15,3650,31.33
40590.00,16,3615,33.33
40590.00,17,3718,33.33
40590.00,18,3990,33.33
40590.00,19,4076,31.33
40590.00,20,3964,30.33
40590.00,21,3772,29.33
40590.00,22,3484,29.67
40590.00,23,3147,29
40590.00,24,2878,28.33
40591.00,1,2729,28.33
40591.00,2,2645,28.33
40591.00,3,2637,26.33
40591.00,4,2643,23.33
40591.00,5,2742,21.33
40591.00,6,3025,20.33
40591.00,7,3494,19.67
40591.00,8,3672,19.33
40591.00,9,3684,21.33
40591.00,10,3657,25
40591.00,11,3630,32.33
40591.00,12,3519,38
40591.00,13,3450,42.33
40591.00,14,3420,45.67
40591.00,15,3374,45.67
40591.00,16,3358,46.33
40591.00,17,3457,46.33
40591.00,18,3770,44.33
40591.00,19,3891,40.67
40591.00,20,3788,39
40591.00,21,3617,36.33
40591.00,22,3350,36.67
40591.00,23,3017,37.33
40591.00,24,2748,38
40592.00,1,2585,37.67
40592.00,2,2505,37.67
40592.00,3,2467,37.33
40592.00,4,2446,38
40592.00,5,2531,37.67
40592.00,6,2791,39
40592.00,7,3256,38.33
40592.00,8,3459,38.67
40592.00,9,3509,38.67
40592.00,10,3519,39
40592.00,11,3531,42
40592.00,12,3537,46
40592.00,13,3486,46.33
40592.00,14,3425,48.67
40592.00,15,3366,50.67
40592.00,16,3300,51.67
40592.00,17,3338,54.67
40592.00,18,3597,53.67
40592.00,19,3727,51.67
40592.00,20,3611,50.67
40592.00,21,3434,49.33
40592.00,22,3233,48
40592.00,23,2967,46.33
40592.00,24,2726,46
40593.00,1,2553,42.67
40593.00,2,2445,40
40593.00,3,2391,39.33
40593.00,4,2383,35.67
40593.00,5,2439,34.33
40593.00,6,2565,32.67
40593.00,7,2755,31.33
40593.00,8,3000,30
40593.00,9,3261,28.67
40593.00,10,3407,27.67
40593.00,11,3479,27.67
40593.00,12,3473,27
40593.00,13,3426,27
40593.00,14,3393,27
40593.00,15,3362,26.33
40593.00,16,3363,25.33
40593.00,17,3469,23.67
40593.00,18,3778,21.33
40593.00,19,3936,19.33
40593.00,20,3824,17.33
40593.00,21,3692,16
40593.00,22,3504,16
40593.00,23,3250,15.67
40593.00,24,3019,16
40594.00,1,2862,15.67
40594.00,2,2781,14.67
40594.00,3,2749,14.33
40594.00,4,2736,14.67
40594.00,5,2758,14
40594.00,6,2854,14.33
40594.00,7,3007,13.67
40594.00,8,3232,13
40594.00,9,3475,13.67
40594.00,10,3587,15.33
40594.00,11,3599,16.67
40594.00,12,3578,19
40594.00,13,3496,21.33
40594.00,14,3386,23.33
40594.00,15,3318,25.33
40594.00,16,3310,26
40594.00,17,3446,25.67
40594.00,18,3770,24.33
40594.00,19,3927,23.33
40594.00,20,3809,22.67
40594.00,21,3625,21.67
40594.00,22,3387,21
40594.00,23,3111,21
40594.00,24,2857,20.33
40595.00,1,2733,20
40595.00,2,2650,19.33
40595.00,3,2626,19
40595.00,4,2614,18.33
40595.00,5,2700,18
40595.00,6,2921,16.67
40595.00,7,3236,16.33
40595.00,8,3495,16
40595.00,9,3707,16
40595.00,10,3816,15.67
40595.00,11,3851,16
40595.00,12,3832,16.67
40595.00,13,3744,17.67
40595.00,14,3676,19
40595.00,15,3623,19.33
40595.00,16,3607,19.67
40595.00,17,3719,19
40595.00,18,4038,17
40595.00,19,4175,15.33
40595.00,20,4086,13.67
40595.00,21,3920,12
40595.00,22,3659,9.67
40595.00,23,3331,9
40595.00,24,3077,8.67
40596.00,1,2929,8.33
40596.00,2,2849,7.67
40596.00,3,2816,6.67
40596.00,4,2818,5.67
40596.00,5,2946,5.67
40596.00,6,3223,5.33
40596.00,7,3620,4.33
40596.00,8,3853,5.67
40596.00,9,3954,8
40596.00,10,3952,11.33
40596.00,11,3924,14.33
40596.00,12,3870,17.67
40596.00,13,3794,21
40596.00,14,3745,23.33
40596.00,15,3682,25.67
40596.00,16,3662,26.67
40596.00,17,3732,26.33
40596.00,18,4011,25
40596.00,19,4196,23.33
40596.00,20,4096,22
40596.00,21,3917,20
40596.00,22,3652,18
40596.00,23,3326,16
40596.00,24,3080,14.33
40597.00,1,2929,13.67
40597.00,2,2855,12.33
40597.00,3,2831,12
40597.00,4,2848,11.33
40597.00,5,2938,9.33
40597.00,6,3203,9.67
40597.00,7,3575,8.67
40597.00,8,3802,8
40597.00,9,3859,11.67
40597.00,10,3841,16.67
40597.00,11,3811,22.67
40597.00,12,3760,25.67
40597.00,13,3689,28.33
40597.00,14,3618,30.33
40597.00,15,3558,32.33
40597.00,16,3521,33
40597.00,17,3606,33
40597.00,18,3875,31.33
40597.00,19,4050,29
40597.00,20,3958,27
40597.00,21,3790,23.33
40597.00,22,3547,20
40597.00,23,3228,18.67
40597.00,24,2988,17.33
40598.00,1,2846,14.67
40598.00,2,2798,12.33
40598.00,3,2768,9.67
40598.00,4,2787,8.67
40598.00,5,2891,7.67
40598.00,6,3165,6
40598.00,7,3555,6
40598.00,8,3781,4.67
40598.00,9,3815,10.67
40598.00,10,3777,17.67
40598.00,11,3745,26
40598.00,12,3709,31.33
40598.00,13,3647,33.67
40598.00,14,3622,34.67
40598.00,15,3582,34.67
40598.00,16,3577,35.67
40598.00,17,3646,35.67
40598.00,18,3880,35.67
40598.00,19,3985,35.33
40598.00,20,3861,35
40598.00,21,3700,35.33
40598.00,22,3451,35.33
40598.00,23,3128,35.67
40598.00,24,2870,35.33
40599.00,1,2696,34.33
40599.00,2,2593,34
40599.00,3,2555,34.67
40599.00,4,2549,34
40599.00,5,2640,33
40599.00,6,2853,33.67
40599.00,7,3217,32.33
40599.00,8,3483,32
40599.00,9,3661,31.67
40599.00,10,3765,31.33
40599.00,11,3831,30.33
40599.00,12,3875,30
40599.00,13,3860,30
40599.00,14,3818,29.67
40599.00,15,3750,29.67
40599.00,16,3674,28.33
40599.00,17,3731,28.67
40599.00,18,3944,28.33
40599.00,19,4040,28.67
40599.00,20,3892,28.67
40599.00,21,3707,27.67
40599.00,22,3457,28
40599.00,23,3172,28
40599.00,24,2940,26.33
40600.00,1,2767,25.33
40600.00,2,2661,24
40600.00,3,2615,22
40600.00,4,2610,20
40600.00,5,2656,19.33
40600.00,6,2776,18.67
40600.00,7,2961,17.67
40600.00,8,3176,16.67
40600.00,9,3381,18
40600.00,10,3475,19.33
40600.00,11,3491,21
40600.00,12,3467,24
40600.00,13,3411,25
40600.00,14,3345,25
40600.00,15,3283,26.33
40600.00,16,3276,27.33
40600.00,17,3370,26.33
40600.00,18,3638,25.33
40600.00,19,3788,22.67
40600.00,20,3684,20.67
40600.00,21,3543,19.33
40600.00,22,3346,18.33
40600.00,23,3085,19
40600.00,24,2871,20.33
40601.00,1,2715,20.67
40601.00,2,2623,20.33
40601.00,3,2580,19.67
40601.00,4,2553,19.33
40601.00,5,2586,19
40601.00,6,2665,19
